;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
774;200-16-5952;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;65,65;2;6,565;137,865;1/17/2023;16:46;Dinheiro;131,3;4,761904762;6,565;6
775;120-54-2248;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;28,86;5;7,215;151,515;1/22/2023;18:08;Cartão de credito;144,3;4,761904762;7,215;8
776;102-77-2261;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;65,31;7;22,8585;480,0285;03/05/2023;18:02;Cartão de credito;457,17;4,761904762;22,8585;4,2
777;875-31-8302;B;Nova Granada;Normal;Masculino;Esportes e viagens;93,38;1;4,669;98,049;01/03/2023;13:07;Dinheiro;93,38;4,761904762;4,669;9,6
778;102-06-2002;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;25,25;5;6,3125;132,5625;3/20/2023;17:52;Dinheiro;126,25;4,761904762;6,3125;6,1
779;457-94-0464;B;Nova Granada;Membro;Masculino;Acessorios Eletronicos;87,87;9;39,5415;830,3715;1/31/2023;20:32;Carteira eletrônica;790,83;4,761904762;39,5415;5,6
780;629-42-4133;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;21,8;8;8,72;183,12;2/19/2023;19:24;Dinheiro;174,4;4,761904762;8,72;8,3
781;534-53-3526;A;Mirassol;Normal;Feminino;Esportes e viagens;94,76;4;18,952;397,992;02/11/2023;16:06;Carteira eletrônica;379,04;4,761904762;18,952;7,8
782;307-04-2070;A;Mirassol;Membro;Feminino;Acessórios de moda;30,62;1;1,531;32,151;02/05/2023;14:14;Cartão de credito;30,62;4,761904762;1,531;4,1
783;468-99-7231;C;São Jose do rio preto;Normal;Feminino;Casa e estilo de vida;44,01;8;17,604;369,684;03/03/2023;17:36;Dinheiro;352,08;4,761904762;17,604;8,8
784;516-77-6464;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;10,16;5;2,54;53,34;2/24/2023;13:08;Carteira eletrônica;50,8;4,761904762;2,54;4,1
785;404-91-5964;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;74,58;7;26,103;548,163;02/04/2023;16:09;Cartão de credito;522,06;4,761904762;26,103;9
786;886-77-9084;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;71,89;8;28,756;603,876;2/19/2023;11:33;Carteira eletrônica;575,12;4,761904762;28,756;5,5
787;790-38-4466;C;São Jose do rio preto;Normal;Feminino;Saúde e beleza;10,99;5;2,7475;57,6975;1/23/2023;10:18;Cartão de credito;54,95;4,761904762;2,7475;9,3
788;704-10-4056;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;60,47;3;9,0705;190,4805;1/14/2023;10:55;Cartão de credito;181,41;4,761904762;9,0705;5,6
789;497-37-6538;A;Mirassol;Normal;Masculino;Esportes e viagens;58,91;7;20,6185;432,9885;1/17/2023;15:15;Carteira eletrônica;412,37;4,761904762;20,6185;9,7
790;651-96-5970;A;Mirassol;Normal;Masculino;Acessórios de moda;46,41;1;2,3205;48,7305;03/03/2023;20:06;Cartão de credito;46,41;4,761904762;2,3205;4
791;400-80-4065;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;68,55;4;13,71;287,91;2/15/2023;20:21;Cartão de credito;274,2;4,761904762;13,71;9,2
792;744-16-7898;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;97,37;10;48,685;1022,385;1/15/2023;13:48;Cartão de credito;973,7;4,761904762;48,685;4,9
793;263-12-5321;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;92,6;7;32,41;680,61;2/27/2023;12:52;Cartão de credito;648,2;4,761904762;32,41;9,3
794;702-72-0487;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;46,61;2;4,661;97,881;2/26/2023;12:28;Cartão de credito;93,22;4,761904762;4,661;6,6
795;605-83-1050;B;Nova Granada;Normal;Masculino;Acessórios de moda;27,18;2;2,718;57,078;3/15/2023;16:26;Carteira eletrônica;54,36;4,761904762;2,718;4,3
796;443-60-9639;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;60,87;1;3,0435;63,9135;1/24/2023;13:24;Dinheiro;60,87;4,761904762;3,0435;5,5
797;864-24-7918;A;Mirassol;Membro;Feminino;Esportes e viagens;24,49;10;12,245;257,145;2/22/2023;15:15;Dinheiro;244,9;4,761904762;12,245;8,1
798;359-94-5395;B;Nova Granada;Normal;Masculino;Saúde e beleza;92,78;1;4,639;97,419;3/15/2023;10:50;Cartão de credito;92,78;4,761904762;4,639;9,8
799;401-09-4232;C;São Jose do rio preto;Membro;Masculino;Casa e estilo de vida;86,69;5;21,6725;455,1225;02/11/2023;18:38;Carteira eletrônica;433,45;4,761904762;21,6725;9,4
800;751-15-6198;B;Nova Granada;Normal;Masculino;Esportes e viagens;23,01;6;6,903;144,963;01/12/2023;16:45;Carteira eletrônica;138,06;4,761904762;6,903;7,9
801;324-41-6833;C;São Jose do rio preto;Membro;Feminino;Acessorios Eletronicos;30,2;8;12,08;253,68;03/03/2023;19:30;Carteira eletrônica;241,6;4,761904762;12,08;5,1
802;474-33-8305;C;São Jose do rio preto;Membro;Masculino;Acessórios de moda;67,39;7;23,5865;495,3165;3/23/2023;13:23;Carteira eletrônica;471,73;4,761904762;23,5865;6,9
803;759-29-9521;A;Mirassol;Membro;Feminino;Acessórios de moda;48,96;9;22,032;462,672;03/04/2023;11:27;Dinheiro;440,64;4,761904762;22,032;8
804;831-81-6575;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;75,59;9;34,0155;714,3255;2/23/2023;11:12;Dinheiro;680,31;4,761904762;34,0155;8
805;220-68-6701;A;Mirassol;Normal;Feminino;Casa e estilo de vida;77,47;4;15,494;325,374;3/17/2023;16:36;Dinheiro;309,88;4,761904762;15,494;4,2
806;618-34-8551;A;Mirassol;Normal;Feminino;Esportes e viagens;93,18;2;9,318;195,678;1/16/2023;18:41;Cartão de credito;186,36;4,761904762;9,318;8,5
807;257-60-7754;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;50,23;4;10,046;210,966;01/08/2023;17:12;Dinheiro;200,92;4,761904762;10,046;9
808;559-61-5987;B;Nova Granada;Normal;Feminino;Saúde e beleza;17,75;1;0,8875;18,6375;1/14/2023;10:38;Dinheiro;17,75;4,761904762;0,8875;8,6
809;189-55-2313;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;62,18;10;31,09;652,89;1/31/2023;10:33;Carteira eletrônica;621,8;4,761904762;31,09;6
810;565-91-4567;B;Nova Granada;Normal;Masculino;Saúde e beleza;10,75;8;4,3;90,3;3/15/2023;14:38;Carteira eletrônica;86;4,761904762;4,3;6,2
811;380-60-5336;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;40,26;10;20,13;422,73;2/24/2023;18:06;Cartão de credito;402,6;4,761904762;20,13;5
812;815-04-6282;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;64,97;5;16,2425;341,0925;02/08/2023;12:52;Cartão de credito;324,85;4,761904762;16,2425;6,5
813;674-56-6360;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;95,15;1;4,7575;99,9075;3/22/2023;14:00;Dinheiro;95,15;4,761904762;4,7575;6
814;778-34-2523;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;48,62;8;19,448;408,408;1/24/2023;10:57;Dinheiro;388,96;4,761904762;19,448;5
815;499-27-7781;B;Nova Granada;Normal;Feminino;Alimentos e bebidas;53,21;8;21,284;446,964;3/14/2023;16:45;Carteira eletrônica;425,68;4,761904762;21,284;5
816;477-59-2456;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;45,44;7;15,904;333,984;1/23/2023;11:15;Dinheiro;318,08;4,761904762;15,904;9,2
817;832-51-6761;A;Mirassol;Normal;Masculino;Alimentos e bebidas;33,88;8;13,552;284,592;1/19/2023;20:29;Carteira eletrônica;271,04;4,761904762;13,552;9,6
818;869-11-3082;B;Nova Granada;Membro;Masculino;Saúde e beleza;96,16;4;19,232;403,872;1/27/2023;20:03;Cartão de credito;384,64;4,761904762;19,232;8,4
819;190-59-3964;B;Nova Granada;Membro;Masculino;Alimentos e bebidas;47,16;5;11,79;247,59;02/03/2023;14:35;Cartão de credito;235,8;4,761904762;11,79;6
820;366-43-6862;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;52,89;4;10,578;222,138;3/25/2023;16:32;Carteira eletrônica;211,56;4,761904762;10,578;6,7
821;186-43-8965;A;Mirassol;Membro;Feminino;Casa e estilo de vida;47,68;2;4,768;100,128;2/24/2023;10:10;Cartão de credito;95,36;4,761904762;4,768;4,1
822;784-21-9238;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;10,17;1;0,5085;10,6785;02/07/2023;14:15;Dinheiro;10,17;4,761904762;0,5085;5,9
823;276-75-6884;A;Mirassol;Normal;Feminino;Saúde e beleza;68,71;3;10,3065;216,4365;03/04/2023;10:05;Dinheiro;206,13;4,761904762;10,3065;8,7
824;109-86-4363;B;Nova Granada;Membro;Feminino;Esportes e viagens;60,08;7;21,028;441,588;2/14/2023;11:36;Cartão de credito;420,56;4,761904762;21,028;4,5
825;569-76-2760;A;Mirassol;Membro;Feminino;Esportes e viagens;22,01;4;4,402;92,442;1/29/2023;18:15;Cartão de credito;88,04;4,761904762;4,402;6,6
826;222-42-0244;B;Nova Granada;Membro;Feminino;Saúde e beleza;72,11;9;32,4495;681,4395;1/28/2023;13:53;Cartão de credito;648,99;4,761904762;32,4495;7,7
827;760-53-9233;A;Mirassol;Membro;Masculino;Acessórios de moda;41,28;3;6,192;130,032;3/26/2023;18:37;Cartão de credito;123,84;4,761904762;6,192;8,5
828;538-22-0304;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;64,95;10;32,475;681,975;3/24/2023;18:27;Dinheiro;649,5;4,761904762;32,475;5,2
829;416-17-9926;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;74,22;10;37,11;779,31;01/01/2023;14:42;Cartão de credito;742,2;4,761904762;37,11;4,3
830;237-44-6163;A;Mirassol;Normal;Masculino;Acessorios Eletronicos;10,56;8;4,224;88,704;1/24/2023;17:43;Dinheiro;84,48;4,761904762;4,224;7,6
831;636-17-0325;B;Nova Granada;Normal;Masculino;Saúde e beleza;62,57;4;12,514;262,794;2/25/2023;18:37;Dinheiro;250,28;4,761904762;12,514;9,5
832;343-75-9322;B;Nova Granada;Membro;Feminino;Esportes e viagens;11,85;8;4,74;99,54;01/09/2023;16:34;Dinheiro;94,8;4,761904762;4,74;4,1
833;528-14-9470;A;Mirassol;Membro;Masculino;Saúde e beleza;91,3;1;4,565;95,865;2/14/2023;14:42;Carteira eletrônica;91,3;4,761904762;4,565;9,2
834;427-45-9297;B;Nova Granada;Membro;Feminino;Casa e estilo de vida;40,73;7;14,2555;299,3655;03/12/2023;11:01;Carteira eletrônica;285,11;4,761904762;14,2555;5,4
835;807-34-3742;A;Mirassol;Normal;Masculino;Acessórios de moda;52,38;1;2,619;54,999;3/26/2023;19:44;Dinheiro;52,38;4,761904762;2,619;5,8
836;288-62-1085;A;Mirassol;Membro;Masculino;Acessórios de moda;38,54;5;9,635;202,335;01/09/2023;13:34;Carteira eletrônica;192,7;4,761904762;9,635;5,6
837;670-71-7306;B;Nova Granada;Normal;Masculino;Esportes e viagens;44,63;6;13,389;281,169;01/02/2023;20:08;Cartão de credito;267,78;4,761904762;13,389;5,1
838;660-29-7083;C;São Jose do rio preto;Normal;Masculino;Acessorios Eletronicos;55,87;10;27,935;586,635;1/15/2023;15:01;Dinheiro;558,7;4,761904762;27,935;5,8
839;271-77-8740;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;29,22;6;8,766;184,086;01/01/2023;11:40;Carteira eletrônica;175,32;4,761904762;8,766;5
840;497-36-0989;A;Mirassol;Normal;Masculino;Acessórios de moda;51,94;3;7,791;163,611;2/15/2023;15:21;Dinheiro;155,82;4,761904762;7,791;7,9
841;291-59-1384;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;60,3;1;3,015;63,315;2/28/2023;17:38;Dinheiro;60,3;4,761904762;3,015;6
842;860-73-6466;A;Mirassol;Membro;Feminino;Esportes e viagens;39,47;2;3,947;82,887;03/02/2023;16:16;Cartão de credito;78,94;4,761904762;3,947;5
843;549-23-9016;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;14,87;2;1,487;31,227;2/13/2023;18:15;Cartão de credito;29,74;4,761904762;1,487;8,9
844;896-34-0956;A;Mirassol;Normal;Masculino;Acessórios de moda;21,32;1;1,066;22,386;1/26/2023;12:43;Dinheiro;21,32;4,761904762;1,066;5,9
845;804-38-3935;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;93,78;3;14,067;295,407;1/30/2023;11:32;Cartão de credito;281,34;4,761904762;14,067;5,9
846;585-90-0249;A;Mirassol;Membro;Masculino;Acessorios Eletronicos;73,26;1;3,663;76,923;1/27/2023;18:08;Carteira eletrônica;73,26;4,761904762;3,663;9,7
847;862-29-5914;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;22,38;1;1,119;23,499;1/30/2023;17:08;Cartão de credito;22,38;4,761904762;1,119;8,6
848;845-94-6841;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;72,88;9;32,796;688,716;01/08/2023;19:38;Dinheiro;655,92;4,761904762;32,796;4
849;125-45-2293;A;Mirassol;Normal;Feminino;Acessórios de moda;99,1;6;29,73;624,33;1/19/2023;13:11;Dinheiro;594,6;4,761904762;29,73;4,2
850;843-73-4724;A;Mirassol;Normal;Masculino;Acessórios de moda;74,1;1;3,705;77,805;1/25/2023;11:05;Dinheiro;74,1;4,761904762;3,705;9,2
851;409-33-9708;A;Mirassol;Normal;Feminino;Acessórios de moda;98,48;2;9,848;206,808;2/19/2023;10:12;Carteira eletrônica;196,96;4,761904762;9,848;9,2
852;658-66-3967;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;53,19;7;18,6165;390,9465;1/14/2023;15:42;Carteira eletrônica;372,33;4,761904762;18,6165;5
853;866-70-2814;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;52,79;10;26,395;554,295;2/25/2023;11:58;Carteira eletrônica;527,9;4,761904762;26,395;10
854;160-22-2687;A;Mirassol;Membro;Feminino;Saúde e beleza;95,95;5;23,9875;503,7375;1/23/2023;14:21;Carteira eletrônica;479,75;4,761904762;23,9875;8,8
855;895-03-6665;B;Nova Granada;Normal;Feminino;Acessórios de moda;36,51;9;16,4295;345,0195;2/16/2023;10:52;Dinheiro;328,59;4,761904762;16,4295;4,2
856;770-42-8960;B;Nova Granada;Normal;Masculino;Alimentos e bebidas;21,12;8;8,448;177,408;01/01/2023;19:31;Dinheiro;168,96;4,761904762;8,448;6,3
857;748-45-2862;A;Mirassol;Membro;Feminino;Casa e estilo de vida;28,31;4;5,662;118,902;03/07/2023;18:35;Dinheiro;113,24;4,761904762;5,662;8,2
858;234-36-2483;B;Nova Granada;Normal;Masculino;Saúde e beleza;57,59;6;17,277;362,817;2/15/2023;13:51;Dinheiro;345,54;4,761904762;17,277;5,1
859;316-66-3011;A;Mirassol;Membro;Feminino;Alimentos e bebidas;47,63;9;21,4335;450,1035;1/23/2023;12:35;Dinheiro;428,67;4,761904762;21,4335;5
860;848-95-6252;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;86,27;1;4,3135;90,5835;2/20/2023;13:24;Carteira eletrônica;86,27;4,761904762;4,3135;7
861;840-76-5966;A;Mirassol;Membro;Masculino;Esportes e viagens;12,76;2;1,276;26,796;01/08/2023;18:06;Carteira eletrônica;25,52;4,761904762;1,276;7,8
862;152-03-4217;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;11,28;9;5,076;106,596;3/17/2023;11:55;Cartão de credito;101,52;4,761904762;5,076;4,3
863;533-66-5566;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;51,07;7;17,8745;375,3645;01/12/2023;11:42;Dinheiro;357,49;4,761904762;17,8745;7
864;124-31-1458;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;79,59;3;11,9385;250,7085;01/08/2023;14:30;Dinheiro;238,77;4,761904762;11,9385;6,6
865;176-78-1170;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;33,81;3;5,0715;106,5015;1/26/2023;15:11;Carteira eletrônica;101,43;4,761904762;5,0715;7,3
866;361-59-0574;B;Nova Granada;Membro;Masculino;Esportes e viagens;90,53;8;36,212;760,452;3/15/2023;14:48;Cartão de credito;724,24;4,761904762;36,212;6,5
867;101-81-4070;C;São Jose do rio preto;Membro;Feminino;Saúde e beleza;62,82;2;6,282;131,922;1/17/2023;12:36;Carteira eletrônica;125,64;4,761904762;6,282;4,9
868;631-34-1880;C;São Jose do rio preto;Membro;Masculino;Alimentos e bebidas;24,31;3;3,6465;76,5765;01/08/2023;19:09;Cartão de credito;72,93;4,761904762;3,6465;4,3
869;852-82-2749;A;Mirassol;Normal;Masculino;Esportes e viagens;64,59;4;12,918;271,278;01/06/2023;13:35;Carteira eletrônica;258,36;4,761904762;12,918;9,3
870;873-14-6353;A;Mirassol;Membro;Masculino;Alimentos e bebidas;24,82;7;8,687;182,427;2/16/2023;10:33;Cartão de credito;173,74;4,761904762;8,687;7,1
871;584-66-4073;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;56,5;1;2,825;59,325;3/13/2023;15:45;Carteira eletrônica;56,5;4,761904762;2,825;9,6
872;544-55-9589;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;21,43;10;10,715;225,015;1/28/2023;11:51;Dinheiro;214,3;4,761904762;10,715;6,2
873;166-19-2553;A;Mirassol;Membro;Masculino;Esportes e viagens;89,06;6;26,718;561,078;1/18/2023;17:26;Dinheiro;534,36;4,761904762;26,718;9,9
874;737-88-5876;A;Mirassol;Membro;Masculino;Casa e estilo de vida;23,29;4;4,658;97,818;3/19/2023;11:52;Cartão de credito;93,16;4,761904762;4,658;5,9
875;154-87-7367;C;São Jose do rio preto;Normal;Masculino;Casa e estilo de vida;65,26;8;26,104;548,184;3/15/2023;14:04;Carteira eletrônica;522,08;4,761904762;26,104;6,3
876;885-56-0389;C;São Jose do rio preto;Membro;Masculino;Acessórios de moda;52,35;1;2,6175;54,9675;02/12/2023;17:49;Dinheiro;52,35;4,761904762;2,6175;4
877;608-05-3804;B;Nova Granada;Membro;Masculino;Acessorios Eletronicos;39,75;1;1,9875;41,7375;2/25/2023;20:19;Dinheiro;39,75;4,761904762;1,9875;6,1
878;448-61-3783;A;Mirassol;Normal;Feminino;Acessorios Eletronicos;90,02;8;36,008;756,168;3/21/2023;16:08;Cartão de credito;720,16;4,761904762;36,008;4,5
879;761-49-0439;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;12,1;8;4,84;101,64;1/19/2023;10:17;Carteira eletrônica;96,8;4,761904762;4,84;8,6
880;490-95-0021;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;33,21;10;16,605;348,705;01/08/2023;14:25;Carteira eletrônica;332,1;4,761904762;16,605;6
881;115-38-7388;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;10,18;8;4,072;85,512;3/30/2023;12:51;Cartão de credito;81,44;4,761904762;4,072;9,5
882;311-13-6971;B;Nova Granada;Membro;Masculino;Esportes e viagens;31,99;10;15,995;335,895;2/20/2023;15:18;Cartão de credito;319,9;4,761904762;15,995;9,9
883;291-55-6563;A;Mirassol;Membro;Feminino;Casa e estilo de vida;34,42;6;10,326;216,846;3/30/2023;12:45;Carteira eletrônica;206,52;4,761904762;10,326;7,5
884;548-48-3156;A;Mirassol;Membro;Feminino;Alimentos e bebidas;83,34;2;8,334;175,014;3/19/2023;13:37;Dinheiro;166,68;4,761904762;8,334;7,6
885;460-93-5834;A;Mirassol;Normal;Masculino;Esportes e viagens;45,58;7;15,953;335,013;1/13/2023;10:03;Dinheiro;319,06;4,761904762;15,953;5
886;325-89-4209;A;Mirassol;Membro;Masculino;Alimentos e bebidas;87,9;1;4,395;92,295;02/05/2023;19:42;Carteira eletrônica;87,9;4,761904762;4,395;6,7
887;884-80-6021;A;Mirassol;Membro;Feminino;Acessorios Eletronicos;73,47;10;36,735;771,435;3/23/2023;13:14;Carteira eletrônica;734,7;4,761904762;36,735;9,5
888;137-74-8729;C;São Jose do rio preto;Normal;Feminino;Acessórios de moda;12,19;8;4,876;102,396;3/13/2023;12:47;Carteira eletrônica;97,52;4,761904762;4,876;6,8
889;880-46-5796;A;Mirassol;Membro;Masculino;Esportes e viagens;76,92;10;38,46;807,66;3/17/2023;19:53;Carteira eletrônica;769,2;4,761904762;38,46;5,6
890;389-70-2397;C;São Jose do rio preto;Normal;Feminino;Saúde e beleza;83,66;5;20,915;439,215;2/21/2023;10:26;Dinheiro;418,3;4,761904762;20,915;7,2
891;114-35-5271;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;57,91;8;23,164;486,444;02/07/2023;15:06;Dinheiro;463,28;4,761904762;23,164;8,1
892;607-76-6216;C;São Jose do rio preto;Membro;Feminino;Acessórios de moda;92,49;5;23,1225;485,5725;03/02/2023;16:35;Cartão de credito;462,45;4,761904762;23,1225;8,6
893;715-20-1673;B;Nova Granada;Normal;Masculino;Acessorios Eletronicos;28,38;5;7,095;148,995;03/06/2023;20:57;Dinheiro;141,9;4,761904762;7,095;9,4
894;811-35-1094;B;Nova Granada;Membro;Masculino;Acessorios Eletronicos;50,45;6;15,135;317,835;02/06/2023;15:16;Cartão de credito;302,7;4,761904762;15,135;8,9
895;699-88-1972;B;Nova Granada;Normal;Masculino;Saúde e beleza;99,16;8;39,664;832,944;1/28/2023;17:47;Cartão de credito;793,28;4,761904762;39,664;4,2
896;781-84-8059;C;São Jose do rio preto;Normal;Masculino;Acessórios de moda;60,74;7;21,259;446,439;1/18/2023;16:23;Carteira eletrônica;425,18;4,761904762;21,259;5
897;409-49-6995;C;São Jose do rio preto;Membro;Feminino;Alimentos e bebidas;47,27;6;14,181;297,801;02/05/2023;10:17;Dinheiro;283,62;4,761904762;14,181;8,8
898;725-54-0677;C;São Jose do rio preto;Membro;Masculino;Saúde e beleza;85,6;7;29,96;629,16;03/02/2023;13:50;Dinheiro;599,2;4,761904762;29,96;5,3
899;146-09-5432;A;Mirassol;Membro;Masculino;Alimentos e bebidas;35,04;9;15,768;331,128;02/09/2023;19:17;Carteira eletrônica;315,36;4,761904762;15,768;4,6
900;377-79-7592;C;São Jose do rio preto;Membro;Feminino;Acessorios Eletronicos;44,84;9;20,178;423,738;1/14/2023;14:00;Cartão de credito;403,56;4,761904762;20,178;7,5
901;509-10-0516;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;45,97;4;9,194;193,074;02/09/2023;12:02;Carteira eletrônica;183,88;4,761904762;9,194;5,1
902;595-94-9924;A;Mirassol;Membro;Feminino;Saúde e beleza;27,73;5;6,9325;145,5825;3/26/2023;20:21;Cartão de credito;138,65;4,761904762;6,9325;4,2
903;865-41-9075;A;Mirassol;Normal;Masculino;Alimentos e bebidas;11,53;7;4,0355;84,7455;1/28/2023;17:35;Dinheiro;80,71;4,761904762;4,0355;8,1
904;545-07-8534;C;São Jose do rio preto;Normal;Feminino;Saúde e beleza;58,32;2;5,832;122,472;2/14/2023;12:42;Carteira eletrônica;116,64;4,761904762;5,832;6
905;118-62-1812;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;78,38;4;15,676;329,196;3/24/2023;17:56;Dinheiro;313,52;4,761904762;15,676;7,9
906;450-42-3339;C;São Jose do rio preto;Normal;Masculino;Saúde e beleza;84,61;10;42,305;888,405;02/09/2023;18:58;Cartão de credito;846,1;4,761904762;42,305;8,8
907;851-98-3555;B;Nova Granada;Normal;Feminino;Saúde e beleza;82,88;5;20,72;435,12;3/24/2023;14:08;Cartão de credito;414,4;4,761904762;20,72;6,6
908;186-71-5196;A;Mirassol;Membro;Feminino;Alimentos e bebidas;79,54;2;7,954;167,034;3/27/2023;16:30;Carteira eletrônica;159,08;4,761904762;7,954;6,2
909;624-01-8356;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;49,01;10;24,505;514,605;1/27/2023;10:44;Cartão de credito;490,1;4,761904762;24,505;4,2
910;313-66-9943;B;Nova Granada;Membro;Feminino;Alimentos e bebidas;29,15;3;4,3725;91,8225;3/27/2023;20:29;Cartão de credito;87,45;4,761904762;4,3725;7,3
911;151-27-8496;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;56,13;4;11,226;235,746;1/19/2023;11:43;Carteira eletrônica;224,52;4,761904762;11,226;8,6
912;453-33-6436;A;Mirassol;Normal;Feminino;Casa e estilo de vida;93,12;8;37,248;782,208;02/07/2023;10:09;Dinheiro;744,96;4,761904762;37,248;6,8
913;522-57-8364;A;Mirassol;Membro;Masculino;Acessórios de moda;51,34;8;20,536;431,256;1/31/2023;10:00;Carteira eletrônica;410,72;4,761904762;20,536;7,6
914;459-45-2396;A;Mirassol;Membro;Feminino;Alimentos e bebidas;99,6;3;14,94;313,74;2/25/2023;18:45;Dinheiro;298,8;4,761904762;14,94;5,8
915;717-96-4189;C;São Jose do rio preto;Normal;Feminino;Acessorios Eletronicos;35,49;6;10,647;223,587;02/02/2023;12:40;Dinheiro;212,94;4,761904762;10,647;4,1
916;722-13-2115;C;São Jose do rio preto;Membro;Masculino;Esportes e viagens;42,85;1;2,1425;44,9925;3/14/2023;15:36;Cartão de credito;42,85;4,761904762;2,1425;9,3
917;749-81-8133;A;Mirassol;Normal;Feminino;Acessórios de moda;94,67;4;18,934;397,614;03/11/2023;12:04;Dinheiro;378,68;4,761904762;18,934;6,8
918;777-67-2495;B;Nova Granada;Normal;Masculino;Casa e estilo de vida;68,97;3;10,3455;217,2555;2/22/2023;11:26;Carteira eletrônica;206,91;4,761904762;10,3455;8,7
919;636-98-3364;B;Nova Granada;Membro;Feminino;Acessorios Eletronicos;26,26;3;3,939;82,719;03/02/2023;12:36;Carteira eletrônica;78,78;4,761904762;3,939;6,3
920;246-55-6923;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;35,79;9;16,1055;338,2155;03/10/2023;15:06;Cartão de credito;322,11;4,761904762;16,1055;5,1
921;181-82-6255;B;Nova Granada;Normal;Feminino;Casa e estilo de vida;16,37;6;4,911;103,131;02/08/2023;10:58;Dinheiro;98,22;4,761904762;4,911;7
922;838-02-1821;C;São Jose do rio preto;Membro;Feminino;Casa e estilo de vida;12,73;2;1,273;26,733;2/22/2023;12:10;Cartão de credito;25,46;4,761904762;1,273;5,2
923;887-42-0517;C;São Jose do rio preto;Normal;Feminino;Esportes e viagens;83,14;7;29,099;611,079;01/10/2023;10:31;Cartão de credito;581,98;4,761904762;29,099;6,6
924;457-12-0244;C;São Jose do rio preto;Membro;Feminino;Esportes e viagens;35,22;6;10,566;221,886;3/14/2023;13:49;Carteira eletrônica;211,32;4,761904762;10,566;6,5
925;226-34-0034;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;13,78;4;2,756;57,876;01/10/2023;11:10;Carteira eletrônica;55,12;4,761904762;2,756;9
926;321-49-7382;B;Nova Granada;Membro;Masculino;Esportes e viagens;88,31;1;4,4155;92,7255;2/15/2023;17:38;Cartão de credito;88,31;4,761904762;4,4155;5,2
927;397-25-8725;A;Mirassol;Membro;Feminino;Saúde e beleza;39,62;9;17,829;374,409;1/13/2023;17:54;Cartão de credito;356,58;4,761904762;17,829;6,8
928;431-66-2305;B;Nova Granada;Normal;Feminino;Acessorios Eletronicos;88,25;9;39,7125;833,9625;2/15/2023;20:51;Cartão de credito;794,25;4,761904762;39,7125;7,6
